,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,Suburb-Encoded,CouncilArea_Banyule,CouncilArea_Bayside,CouncilArea_Boroondara,CouncilArea_Brimbank,CouncilArea_Cardinia,CouncilArea_Casey,CouncilArea_Darebin,CouncilArea_Frankston,CouncilArea_Glen Eira,CouncilArea_Greater Dandenong,CouncilArea_Hobsons Bay,CouncilArea_Hume,CouncilArea_Kingston,CouncilArea_Knox,CouncilArea_Macedon Ranges,CouncilArea_Manningham,CouncilArea_Maribyrnong,CouncilArea_Maroondah,CouncilArea_Melbourne,CouncilArea_Melton,CouncilArea_Monash,CouncilArea_Moonee Valley,CouncilArea_Moorabool,CouncilArea_Moreland,CouncilArea_Nillumbik,CouncilArea_Port Phillip,CouncilArea_Stonnington,CouncilArea_Unavailable,CouncilArea_Whitehorse,CouncilArea_Whittlesea,CouncilArea_Wyndham,CouncilArea_Yarra,CouncilArea_Yarra Ranges
7951,Hawthorn,10/352 Auburn Rd,-0.9814633698531323,u,-0.8066548046210918,SP,R&H,22/04/2017,-0.943642801617355,0.18415592566566705,-0.9470351748622228,-0.7723755222926781,-1.6726355140170808,-0.1399355983402763,-0.12878126387673497,-0.1256782824273952,-0.287637610521045,0.46081236245714374,Southern Metropolitan,0.8801307625788115,-0.0919993043139772,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7952,Hawthorn East,25 Myrniong Gr,2.157555132880154,h,4.183277848448967,VB,Woodards,6/05/2017,-0.4494797919861611,0.1951844909793897,2.1589230463490927,2.119108858888457,2.482785920117153,0.07507385007011662,-0.048001429326883296,0.14262330140899648,-0.3822665903782382,0.5599349492536908,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7953,Hawthorn East,18/36 Anderson Rd,0.06487613105796312,u,-0.46252151820246706,S,Jellis,8/04/2017,-0.4494797919861611,0.1951844909793897,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.1399355983402763,-0.048001429326883296,0.14262330140899648,-0.40623926527538184,0.5320266481166954,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7954,Hawthorn East,6/36 Auburn Gr,-0.9814633698531323,u,-0.9005093372807168,SP,Marshall,8/04/2017,-0.4494797919861611,0.1951844909793897,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,0.03798597318813742,-0.048001429326883296,0.14262330140899648,-0.21067270690381926,0.5108548334612417,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7955,Hawthorn East,4/26 Redfern Rd,0.06487613105796312,t,0.2945717119185074,S,hockingstuart,8/04/2017,-0.4494797919861611,0.1951844909793897,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.1399355983402763,0.06475760745895083,1.2158296367545633,-0.2649266553552827,0.553198462772149,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7956,Hawthorn East,1002/480 Riversdale Rd,-0.9814633698531323,u,0.6042916696952697,S,Jellis,8/04/2017,-0.4494797919861611,0.1951844909793897,-0.9470351748622228,0.6733666682978894,1.4439305615835945,-0.1399355983402763,-0.048001429326883296,0.14262330140899648,-0.2813290118638688,0.583993829544091,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7957,Hawthorn East,8/107 Victoria Rd,-2.0278028707642277,u,-0.9943638699403416,S,Jellis,8/04/2017,-0.4494797919861611,0.1951844909793897,-1.9823545819326613,-0.7723755222926781,-0.6337801554835224,0.43793361848299417,-0.048001429326883296,0.14262330140899648,-0.17029767549808947,0.5541608179837979,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7958,Hawthorn East,21 Broomfield Rd,0.06487613105796312,h,0.7810510395375633,S,Jellis,13/05/2017,-0.4494797919861611,0.1951844909793897,0.08828423220821574,-0.7723755222926781,-1.6726355140170808,-0.06350450071187322,-0.048001429326883296,0.14262330140899648,-0.27375869347531134,0.4800594666892997,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7959,Hawthorn East,8 Fairmount Rd,-0.9814633698531323,h,0.3821692757341573,S,Jellis,13/05/2017,-0.4494797919861611,0.1951844909793897,-0.9470351748622228,-0.7723755222926781,1.4439305615835945,-0.058492625457551704,-0.048001429326883296,0.14262330140899648,-0.33179780112109836,0.46947355936116264,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7960,Hawthorn East,41 Leura Gr,1.1112156319690585,h,3.948641516799905,VB,Jellis,13/05/2017,-0.4494797919861611,0.1951844909793897,1.1236036392786544,2.119108858888457,0.4050752030500361,0.027210441391346173,0.29212418983038685,0.6255661523145015,-0.355770476018242,0.5378007793863148,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7961,Hawthorn East,13 Pleasant Rd,1.1112156319690585,h,2.11065691888225,PI,Real,13/05/2017,-0.4494797919861611,0.1951844909793897,1.1236036392786544,0.6733666682978894,0.4050752030500361,0.042747254679742865,0.23297190823781813,0.14262330140899648,-0.3166571643438936,0.5156666095192123,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7962,Hawthorn East,2 Widford St,0.06487613105796312,h,1.2737873360005942,S,Marshall,13/05/2017,-0.4494797919861611,0.1951844909793897,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.08380259549187534,-0.048001429326883296,0.14262330140899648,-0.34820015762959483,0.5349137137516419,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7963,Hawthorn East,6/4 Wiseman St,-2.0278028707642277,u,-1.0561514372745948,S,Bekdon,13/05/2017,-0.4494797919861611,0.1951844909793897,-1.9823545819326613,-0.7723755222926781,-0.6337801554835224,-0.12214344118743492,-0.048001429326883296,0.14262330140899648,-0.3532470365553895,0.46273707288016785,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7964,Hawthorn East,1/27 Auburn Gr,0.06487613105796312,h,0.515129863668626,S,Kay,20/05/2017,-0.4494797919861611,0.1951844909793897,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.09357575223780229,0.06106058985941528,0.5450756771635841,-0.20562582797811424,0.508930123037944,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7965,Hawthorn East,35 Auburn Gr,0.06487613105796312,h,1.605406684731269,S,Noel,20/05/2017,-0.4494797919861611,0.1951844909793897,0.08828423220821574,0.6733666682978894,-0.6337801554835224,-0.07202468864421979,-0.048001429326883296,0.14262330140899648,-0.20688754770958534,0.5137418990959146,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7966,Hawthorn East,16/330 Riversdale Rd,-0.9814633698531323,u,-1.0021850809953103,S,RT,20/05/2017,-0.4494797919861611,0.1951844909793897,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,0.24497642119161592,-0.048001429326883296,0.14262330140899648,-0.2712352540124588,0.520478385577183,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7967,Hawthorn East,2/24 Selwood St,-2.0278028707642277,u,-1.0960396136549353,S,Jellis,20/05/2017,-0.4494797919861611,0.1951844909793897,-1.9823545819326613,-0.7723755222926781,-0.6337801554835224,-0.1399355983402763,-0.048001429326883296,-0.1256782824273952,-0.3406298392410373,0.5685961461582568,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7968,Hawthorn East,1/21 Auburn Gr,-0.9814633698531323,u,-0.8144760156760605,S,Marshall,29/04/2017,-0.4494797919861611,0.1951844909793897,-0.9470351748622228,-0.7723755222926781,0.4050752030500361,-0.1399355983402763,-0.1626089749124852,0.14262330140899648,-0.20436410824673282,0.5021936365566758,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7969,Hawthorn East,6/787 Burwood Rd,-0.9814633698531323,u,-0.8504535865289168,S,Marshall,29/04/2017,-0.4494797919861611,0.1951844909793897,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.1399355983402763,-0.048001429326883296,0.14262330140899648,-0.1917469109323806,0.5435749106562078,Southern Metropolitan,-0.2220931878057202,-0.08092566129591501,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7970,Heidelberg,47 Beverley Rd,1.1112156319690585,h,0.5855207631633447,PI,Miles,6/05/2017,0.07876342520580465,-0.23492955625579348,1.1236036392786544,2.119108858888457,0.4050752030500361,0.09862966376542773,-0.048001429326883296,0.062132826258078984,0.7330936522051711,0.7889754896184534,Eastern Metropolitan,-1.0424803468983928,-0.047704732241728436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7971,Heidelberg,74 Brown St,0.06487613105796312,h,0.4134541199540323,S,Darren,8/04/2017,0.07876342520580465,-0.23492955625579348,0.08828423220821574,0.6733666682978894,-1.6726355140170808,0.010420659289369102,-0.048001429326883296,0.14262330140899648,0.717953015428056,0.6965893893031746,Eastern Metropolitan,-1.0424803468983928,-0.047704732241728436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7972,Heidelberg,3/56 Banksia St,-0.9814633698531323,t,-0.6971578498515294,S,Miles,20/05/2017,0.07876342520580465,-0.23492955625579348,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.11838453474669378,-0.048001429326883296,0.14262330140899648,0.6384646723479779,0.6513586943573209,Eastern Metropolitan,-1.0424803468983928,-0.047704732241728436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7973,Heidelberg,29 Martin St,0.06487613105796312,h,0.30552140739546363,S,Fletchers,22/04/2017,0.07876342520580465,-0.23492955625579348,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.05723965664397132,0.035181466662666465,1.162169319987285,0.716691295696585,0.6234503932203254,Eastern Metropolitan,-1.0424803468983928,-0.047704732241728436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7974,Heidelberg,3/89 Rosanna Rd,1.1112156319690585,u,-0.7284426940714044,S,Philip,22/04/2017,0.07876342520580465,-0.23492955625579348,1.1236036392786544,2.119108858888457,0.4050752030500361,-0.10184534640743279,-0.048001429326883296,0.4109248852453882,0.7406639705937286,0.7225729800168724,Eastern Metropolitan,-1.0424803468983928,-0.047704732241728436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7975,Heidelberg Heights,53 Lloyd St,-0.9814633698531323,h,-0.2591700307732797,S,Haughton,6/05/2017,0.06172332142541871,-0.26801525219696143,-0.9470351748622228,-0.7723755222926781,0.4050752030500361,0.04374962973060716,-0.048001429326883296,0.14262330140899648,0.8201523136738068,0.5541608179837979,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7976,Heidelberg Heights,14 Shelley St,-0.9814633698531323,h,-0.6424093724667482,S,Jellis,6/05/2017,0.06172332142541871,-0.26801525219696143,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.07402943874594839,-0.12563879891712976,0.7328867858490583,0.8378163899137744,0.5378007793863148,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7977,Heidelberg Heights,2/76 Porter Rd,0.06487613105796312,t,-0.7831911714561856,S,Noel,8/04/2017,0.06172332142541871,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,0.4050752030500361,-0.09182159589878976,-0.11269923731875534,0.8133772609999758,0.8882851791710039,0.6051656441995447,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7978,Heidelberg Heights,1 Shelley St,1.1112156319690585,h,-0.5782754418160045,SP,Nelson,8/04/2017,0.06172332142541871,-0.26801525219696143,1.1236036392786544,-0.7723755222926781,0.4050752030500361,-0.046213531084463993,-0.07203204372386435,-0.6622814501001786,0.826460912330983,0.5329890033283442,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7979,Heidelberg Heights,18 Francis St,-0.9814633698531323,h,-0.46252151820246706,S,Barry,20/05/2017,0.06172332142541871,-0.26801525219696143,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.03142849908421553,-0.048001429326883296,0.14262330140899648,0.7204764548909085,0.542612555444559,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7980,Heidelberg Heights,1/55 Outhwaite Rd,0.06487613105796312,t,-0.7425208739703482,S,Fletchers,20/05/2017,0.06172332142541871,-0.26801525219696143,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.08981684579706116,-0.048001429326883296,0.14262330140899648,0.8744062621252703,0.5657090805233103,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7981,Heidelberg Heights,96 Southern Rd,0.06487613105796312,h,-0.42341546292762333,S,Barry,20/05/2017,0.06172332142541871,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,-1.6726355140170808,0.008415909187640498,-0.048001429326883296,0.14262330140899648,0.846648428033803,0.5147042543075635,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7982,Heidelberg Heights,18 Swanston St,-0.9814633698531323,h,-0.6033033171919044,VB,Barry,20/05/2017,0.06172332142541871,-0.26801525219696143,-0.9470351748622228,-0.7723755222926781,-1.6726355140170808,0.0011486900688743036,-0.048001429326883296,0.14262330140899648,0.8945937778280904,0.5801444086974957,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7983,Heidelberg Heights,23 Flinders St,-0.9814633698531323,h,-0.6158172548798545,S,Barry,22/04/2017,0.06172332142541871,-0.26801525219696143,-0.9470351748622228,-0.7723755222926781,-1.6726355140170808,-0.05448312525409449,-0.048001429326883296,0.14262330140899648,0.9160430132623815,0.5358760689632907,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7984,Heidelberg Heights,79 Outhwaite Rd,0.06487613105796312,h,-0.6549233101546982,S,Jellis,22/04/2017,0.06172332142541871,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.06049737555928031,-0.10530520211968425,-0.39397986626378695,0.8769297015881228,0.5397254898096124,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7985,Heidelberg Heights,2/388 Waterdale Rd,0.06487613105796312,u,-0.6971578498515294,SP,Miles,29/04/2017,0.06172332142541871,-0.26801525219696143,0.08828423220821574,0.6733666682978894,-0.6337801554835224,-0.1399355983402763,-0.05354695572618662,1.3499804286727592,0.7444491297880522,0.4935324396521098,Eastern Metropolitan,-1.029461953783615,-0.03663108922366625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7986,Heidelberg West,3 Leyte Pde,0.06487613105796312,h,-0.3060972971030922,S,Haughton,6/05/2017,-0.12571782015882715,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.032723504171099836,-0.048001429326883296,0.14262330140899648,0.8958554975595614,0.4800594666892997,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7987,Heidelberg West,330 Liberty Pde,0.06487613105796312,h,-0.6079960438248857,S,Haughton,6/05/2017,-0.12571782015882715,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,0.4050752030500361,-0.017395248372115295,-0.048001429326883296,0.14262330140899648,0.918566452725234,0.41076989145304577,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7988,Heidelberg West,316 Liberty Pde,-0.9814633698531323,h,-0.6658730056316544,S,Haughton,8/04/2017,-0.12571782015882715,-0.26801525219696143,-0.9470351748622228,-0.7723755222926781,0.4050752030500361,-0.023409498677301112,-0.13118432531643306,-0.1256782824273952,0.9122578540681475,0.40307104976012864,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7989,Heidelberg West,25 Mulberry Pde,0.06487613105796312,h,-0.3452033523779359,S,Barry,8/04/2017,-0.12571782015882715,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.02495509752690149,-0.09791116692061316,-0.1256782824273952,0.8163671544794833,0.41750637793431405,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7990,Heidelberg West,6 Normanby Ct,-0.9814633698531323,h,-0.7237499674384231,S,Barry,13/05/2017,-0.12571782015882715,-0.26801525219696143,-0.9470351748622228,-0.7723755222926781,-1.6726355140170808,-0.04195343711829071,-0.14412388691480746,-0.1256782824273952,0.9374922486966727,0.42905464047382647,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7991,Heidelberg West,373 Liberty Pde,0.06487613105796312,h,-0.6815154277415919,S,hockingstuart,20/05/2017,-0.12571782015882715,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,0.4050752030500361,-0.020652967287424277,0.08878822185593187,-0.2329989159619519,0.9501094460110249,0.43579112695509475,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7992,Heidelberg West,8 Malahang Pde,-2.0278028707642277,h,-0.9912353855183542,S,Barry,20/05/2017,-0.12571782015882715,-0.26801525219696143,-1.9823545819326613,-0.7723755222926781,-1.6726355140170808,-0.06726340715261435,-0.048001429326883296,0.14262330140899648,0.8302460715252169,0.4964195052867828,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7993,Heidelberg West,1 Normanby Ct,0.06487613105796312,h,-0.4155942518726546,S,Barry,22/04/2017,-0.12571782015882715,-0.26801525219696143,0.08828423220821574,0.6733666682978894,-1.6726355140170808,0.04725794240863222,-0.048001429326883296,0.14262330140899648,0.9387539684281437,0.43290406132014825,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7994,Heidelberg West,171 Southern Rd,0.06487613105796312,h,-0.19660034233352977,S,William,22/04/2017,-0.12571782015882715,-0.26801525219696143,0.08828423220821574,-0.7723755222926781,1.4439305615835945,0.03422706674739629,-0.048001429326883296,0.14262330140899648,0.8529570266909791,0.4367534821667436,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7995,Heidelberg West,15 Tarakan St,1.1112156319690585,h,-0.5485548398071233,S,Miles,29/04/2017,-0.12571782015882715,-0.26801525219696143,1.1236036392786544,-0.7723755222926781,0.4050752030500361,0.006661752848627968,-0.048001429326883296,0.14262330140899648,0.7860858809252531,0.47717240105462677,Eastern Metropolitan,-1.0918132050175513,-0.02555744620560406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7996,Hughesdale,3/36 Darling St,0.06487613105796312,t,-0.12151671620582982,S,Ray,8/04/2017,0.4877259159350686,0.6694127994694634,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.07828953271212168,-0.048001429326883296,0.9475280529181717,-1.184720339567219,0.8197708563901219,Southern Metropolitan,-0.9842401671743863,0.0187371258666447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7997,Hughesdale,1/547 Neerim Rd,1.1112156319690585,t,0.4134541199540323,S,Mandy,13/05/2017,0.4877259159350686,0.6694127994694634,1.1236036392786544,3.564851049479025,0.4050752030500361,-0.0472159061353283,0.1919165277949759,1.1085090032200067,-1.0434077296471198,0.7976366865230194,Southern Metropolitan,-0.9842401671743863,0.0187371258666447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7998,Hughesdale,11 Euston Rd,1.1112156319690585,h,1.7430599992987188,S,Purplebricks,20/05/2017,0.4877259159350686,0.6694127994694634,1.1236036392786544,2.119108858888457,2.482785920117153,0.03422706674739629,-0.048001429326883296,0.14262330140899648,-1.0673804045442636,0.8014861073693412,Southern Metropolitan,-0.9842401671743863,0.0187371258666447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7999,Hughesdale,9A Normanby St,-0.9814633698531323,h,-0.1496730760037173,S,Woodards,20/05/2017,0.4877259159350686,0.6694127994694634,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.04295581216915501,-0.048001429326883296,-1.8428084189803022,-1.172103142252867,0.8515285783734392,Southern Metropolitan,-0.9842401671743863,0.0187371258666447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8000,Hughesdale,1071 North Rd,-0.9814633698531323,h,-0.556376050862092,SA,Buxton,29/04/2017,0.4877259159350686,0.6694127994694634,-0.9470351748622228,-0.7723755222926781,0.4050752030500361,0.059286443019003855,-0.048001429326883296,0.14262330140899648,-1.2553766445272687,0.8149590803321513,Southern Metropolitan,-0.9842401671743863,0.0187371258666447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8001,Ivanhoe,4 Edwin St,0.06487613105796312,h,-0.1340306538937798,S,Nelson,6/05/2017,-0.3813193768646171,-0.2900723828244067,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.045461749796315766,-0.048001429326883296,-0.6622814501001786,0.654867028856564,0.5233654512121294,Eastern Metropolitan,-0.43518372773708536,0.05195805492083127,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8002,Ivanhoe,47 Waterdale Rd,1.1112156319690585,h,0.5229510747235947,S,Barry,6/05/2017,-0.3813193768646171,-0.2900723828244067,1.1236036392786544,0.6733666682978894,-0.6337801554835224,-0.02741899888075832,0.18491067944385603,-0.5281306581819828,0.406308241765009,0.4444523238596607,Eastern Metropolitan,-0.43518372773708536,0.05195805492083127,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8003,Ivanhoe,69 Ford St,0.06487613105796312,h,-0.16531549811365479,S,Miles,8/04/2017,-0.3813193768646171,-0.2900723828244067,0.08828423220821574,-0.7723755222926781,2.482785920117153,-0.024913061253597563,-0.048001429326883296,0.14262330140899648,0.5715935265822518,0.4088451810297481,Eastern Metropolitan,-0.43518372773708536,0.05195805492083127,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8004,Ivanhoe,55 Livingstone St,1.1112156319690585,h,0.8983692053620944,PI,Miles,8/04/2017,-0.3813193768646171,-0.2900723828244067,1.1236036392786544,0.6733666682978894,-0.6337801554835224,0.00766412789949227,0.06106058985941528,-1.4671862016093538,0.5312184951765221,0.4021086945484798,Eastern Metropolitan,-0.43518372773708536,0.05195805492083127,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
